Tanggal,Negara,Sum of JumlahResident,Sum of JumlahPengunjug
2014-03-01,Austria,750.0,1510.0
2014-04-01,Austria,690.0,1060.0
2014-05-01,Austria,840.0,740.0
2014-06-01,Austria,1420.0,750.0
2014-07-01,Austria,2090.0,1510.0
2014-08-01,Austria,1140.0,1020.0
2014-09-01,Austria,1490.0,1100.0
2014-10-01,Austria,1510.0,1560.0
2014-11-01,Austria,600.0,1640.0
2014-12-01,Austria,940.0,2400.0
2015-01-01,Austria,3560.0,1700.0
2015-02-01,Austria,1470.0,1780.0
2015-03-01,Austria,630.0,1640.0
2015-04-01,Austria,820.0,980.0
2015-05-01,Austria,1240.0,650.0
2015-06-01,Austria,1480.0,600.0
2015-07-01,Austria,2220.0,1570.0
2015-08-01,Austria,1420.0,1200.0
2015-09-01,Austria,2340.0,1180.0
2015-10-01,Austria,1900.0,1440.0
2015-11-01,Austria,770.0,1600.0
2015-12-01,Austria,600.0,2540.0
2016-01-01,Austria,4330.0,1740.0
2016-02-01,Austria,1410.0,2070.0
2016-03-01,Austria,1120.0,1520.0
2016-04-01,Austria,1000.0,1130.0
2016-05-01,Austria,930.0,730.0
2016-06-01,Austria,1290.0,690.0
2016-07-01,Austria,2110.0,1830.0
2016-08-01,Austria,1200.0,1260.0
2016-09-01,Austria,2350.0,1420.0
2016-10-01,Austria,2720.0,2210.0
2016-11-01,Austria,740.0,1710.0
2016-12-01,Austria,970.0,2580.0
2017-01-01,Austria,3280.0,1830.0
2017-02-01,Austria,1620.0,1770.0
2017-03-01,Austria,1030.0,1650.0
2017-04-01,Austria,1150.0,1010.0
2017-05-01,Austria,1440.0,640.0
2017-06-01,Austria,1010.0,640.0
2017-07-01,Austria,2840.0,1630.0
2017-08-01,Austria,1070.0,1210.0
2017-09-01,Austria,1670.0,1230.0
2017-10-01,Austria,1990.0,1850.0
2017-11-01,Austria,930.0,2050.0
2017-12-01,Austria,1610.0,2930.0
2018-01-01,Austria,4820.0,1910.0
2018-02-01,Austria,1510.0,2040.0
2018-03-01,Austria,970.0,1930.0
2018-04-01,Austria,1280.0,1310.0
2018-05-01,Austria,1010.0,690.0
2018-06-01,Austria,1890.0,560.0
2018-07-01,Austria,2240.0,1760.0
2018-08-01,Austria,1480.0,1310.0
2018-09-01,Austria,2260.0,1230.0
2018-10-01,Austria,2580.0,1810.0
2018-11-01,Austria,1010.0,1800.0
2018-12-01,Austria,1390.0,2700.0
2019-01-01,Austria,4720.0,1920.0
2019-02-01,Austria,1630.0,2350.0
2019-03-01,Austria,1280.0,1680.0
2019-04-01,Austria,1390.0,960.0
2019-05-01,Austria,1410.0,950.0
2019-06-01,Austria,1920.0,890.0
2019-07-01,Austria,2790.0,1960.0
2019-08-01,Austria,1610.0,1240.0
2019-09-01,Austria,2170.0,1140.0
2019-10-01,Austria,1970.0,1880.0
2019-11-01,Austria,1320.0,1700.0
2019-12-01,Austria,1270.0,2850.0
2020-01-01,Austria,5260.0,1590.0
2020-02-01,Austria,1930.0,1990.0
2020-03-01,Austria,1190.0,1090.0
2020-04-01,Austria,50.0,0.0
2020-05-01,Austria,10.0,0.0
2020-06-01,Austria,30.0,10.0
2020-07-01,Austria,30.0,20.0
2020-08-01,Austria,10.0,10.0
2020-09-01,Austria,30.0,10.0
2020-10-01,Austria,40.0,10.0
2020-11-01,Austria,20.0,10.0
2020-12-01,Austria,20.0,10.0
2021-01-01,Austria,20.0,40.0
2021-02-01,Austria,10.0,10.0
2021-03-01,Austria,20.0,30.0
2021-04-01,Austria,20.0,20.0
2021-05-01,Austria,20.0,20.0
2021-06-01,Austria,20.0,10.0
2021-07-01,Austria,10.0,20.0
2021-08-01,Austria,10.0,20.0
2021-09-01,Austria,20.0,0.0
2021-10-01,Austria,10.0,10.0
2021-11-01,Austria,90.0,40.0
2021-12-01,Austria,70.0,170.0
2022-01-01,Austria,330.0,160.0
2022-02-01,Austria,240.0,230.0
2022-03-01,Austria,380.0,430.0
2022-04-01,Austria,410.0,470.0
2022-05-01,Austria,460.0,380.0
2022-06-01,Austria,800.0,410.0
2022-07-01,Austria,1260.0,880.0
2022-08-01,Austria,1090.0,650.0
2022-09-01,Austria,1400.0,730.0
2022-10-01,Austria,1510.0,1290.0
2022-11-01,Austria,710.0,1260.0
2022-12-01,Austria,670.0,1690.0
2023-01-01,Austria,3920.0,1320.0
2023-02-01,Austria,1270.0,1960.0
2023-03-01,Austria,1000.0,1600.0
2023-04-01,Austria,1080.0,870.0
2023-05-01,Austria,1440.0,870.0
2023-06-01,Austria,1460.0,690.0
2023-07-01,Austria,1900.0,1320.0
2023-08-01,Austria,1710.0,1080.0
2023-09-01,Austria,1760.0,1000.0
2023-10-01,Austria,1960.0,1600.0
2023-11-01,Austria,910.0,1550.0
2023-12-01,Austria,1130.0,2290.0
2024-01-01,Austria,3740.0,1650.0
2024-02-01,Austria,1380.0,1880.0
2024-03-01,Austria,1180.0,1710.0
2024-04-01,Austria,1380.0,1020.0
2024-05-01,Austria,1130.0,800.0
2024-06-01,Austria,1900.0,810.0
2024-07-01,Austria,2500.0,1300.0
2024-08-01,Austria,1080.0,1270.0
2024-09-01,Austria,2170.0,1150.0
2024-10-01,Austria,2070.0,1560.0
2024-11-01,Austria,820.0,1650.0
2024-12-01,Austria,2060.0,2700.0
2025-01-01,Austria,5330.0,1860.0
2025-02-01,Austria,1140.0,1960.0
2025-03-01,Austria,1410.0,1690.0
2025-04-01,Austria,1400.0,1070.0
2025-05-01,Austria,1100.0,900.0
2025-06-01,Austria,1170.0,810.0
2025-07-01,Austria,2080.0,1610.0
2025-08-01,Austria,1270.0,1280.0
1991-01-01,Bangladesh,0.0,30.0
1991-02-01,Bangladesh,0.0,20.0
1991-03-01,Bangladesh,0.0,30.0
1991-04-01,Bangladesh,0.0,50.0
1991-05-01,Bangladesh,0.0,80.0
1991-06-01,Bangladesh,0.0,90.0
1991-07-01,Bangladesh,0.0,50.0
1991-08-01,Bangladesh,0.0,40.0
1991-09-01,Bangladesh,0.0,80.0
1991-10-01,Bangladesh,0.0,20.0
1991-11-01,Bangladesh,0.0,80.0
1991-12-01,Bangladesh,0.0,60.0
1992-01-01,Bangladesh,0.0,50.0
1992-02-01,Bangladesh,0.0,50.0
1992-03-01,Bangladesh,0.0,40.0
1992-04-01,Bangladesh,0.0,30.0
1992-05-01,Bangladesh,0.0,30.0
1992-06-01,Bangladesh,0.0,60.0
1992-07-01,Bangladesh,0.0,20.0
1992-08-01,Bangladesh,0.0,90.0
1992-09-01,Bangladesh,0.0,40.0
1992-10-01,Bangladesh,0.0,30.0
1992-11-01,Bangladesh,0.0,30.0
1992-12-01,Bangladesh,0.0,40.0
1993-01-01,Bangladesh,0.0,70.0
1993-02-01,Bangladesh,0.0,50.0
1993-03-01,Bangladesh,0.0,90.0
1993-04-01,Bangladesh,0.0,10.0
1993-05-01,Bangladesh,0.0,50.0
1993-06-01,Bangladesh,0.0,50.0
1993-07-01,Bangladesh,0.0,60.0
1993-08-01,Bangladesh,0.0,70.0
1993-09-01,Bangladesh,0.0,40.0
1993-10-01,Bangladesh,0.0,40.0
1993-11-01,Bangladesh,0.0,30.0
1993-12-01,Bangladesh,0.0,140.0
1994-01-01,Bangladesh,0.0,40.0
1994-02-01,Bangladesh,0.0,60.0
1994-03-01,Bangladesh,0.0,90.0
1994-04-01,Bangladesh,0.0,40.0
1994-05-01,Bangladesh,0.0,30.0
1994-06-01,Bangladesh,0.0,60.0
1994-07-01,Bangladesh,0.0,80.0
1994-08-01,Bangladesh,0.0,10.0
1994-09-01,Bangladesh,0.0,30.0
1994-10-01,Bangladesh,0.0,80.0
1994-11-01,Bangladesh,0.0,20.0
1994-12-01,Bangladesh,0.0,60.0
1995-01-01,Bangladesh,0.0,90.0
1995-02-01,Bangladesh,0.0,50.0
1995-03-01,Bangladesh,0.0,50.0
1995-04-01,Bangladesh,0.0,60.0
1995-05-01,Bangladesh,0.0,50.0
1995-06-01,Bangladesh,0.0,70.0
1995-07-01,Bangladesh,0.0,130.0
1995-08-01,Bangladesh,0.0,60.0
1995-09-01,Bangladesh,0.0,50.0
1995-10-01,Bangladesh,0.0,90.0
1995-11-01,Bangladesh,0.0,90.0
1995-12-01,Bangladesh,0.0,130.0
1996-01-01,Bangladesh,0.0,90.0
1996-02-01,Bangladesh,0.0,70.0
1996-03-01,Bangladesh,0.0,100.0
1996-04-01,Bangladesh,0.0,120.0
1996-05-01,Bangladesh,0.0,90.0
1996-06-01,Bangladesh,0.0,60.0
1996-07-01,Bangladesh,0.0,100.0
1996-08-01,Bangladesh,0.0,90.0
1996-09-01,Bangladesh,0.0,100.0
1996-10-01,Bangladesh,0.0,70.0
1996-11-01,Bangladesh,0.0,80.0
1996-12-01,Bangladesh,0.0,80.0
1997-01-01,Bangladesh,0.0,140.0
1997-02-01,Bangladesh,0.0,100.0
1997-03-01,Bangladesh,0.0,150.0
1997-04-01,Bangladesh,0.0,60.0
1997-05-01,Bangladesh,0.0,150.0
1997-06-01,Bangladesh,0.0,140.0
1997-07-01,Bangladesh,0.0,210.0
1997-08-01,Bangladesh,0.0,100.0
1997-09-01,Bangladesh,0.0,110.0
1997-10-01,Bangladesh,0.0,40.0
1997-11-01,Bangladesh,0.0,160.0
1997-12-01,Bangladesh,0.0,130.0
1998-01-01,Bangladesh,0.0,130.0
1998-02-01,Bangladesh,0.0,160.0
1998-03-01,Bangladesh,0.0,120.0
1998-04-01,Bangladesh,0.0,110.0
1998-05-01,Bangladesh,0.0,80.0
1998-06-01,Bangladesh,0.0,170.0
1998-07-01,Bangladesh,0.0,330.0
1998-08-01,Bangladesh,0.0,120.0
1998-09-01,Bangladesh,0.0,230.0
1998-10-01,Bangladesh,0.0,220.0
1998-11-01,Bangladesh,0.0,110.0
1998-12-01,Bangladesh,0.0,240.0
1999-01-01,Bangladesh,0.0,140.0
1999-02-01,Bangladesh,0.0,170.0
1999-03-01,Bangladesh,0.0,370.0
1999-04-01,Bangladesh,0.0,120.0
1999-05-01,Bangladesh,0.0,130.0
1999-06-01,Bangladesh,0.0,240.0
1999-07-01,Bangladesh,0.0,340.0
1999-08-01,Bangladesh,0.0,330.0
1999-09-01,Bangladesh,0.0,160.0
1999-10-01,Bangladesh,0.0,150.0
1999-11-01,Bangladesh,0.0,190.0
1999-12-01,Bangladesh,0.0,290.0
2000-01-01,Bangladesh,0.0,300.0
2000-02-01,Bangladesh,0.0,290.0
2000-03-01,Bangladesh,0.0,340.0
2000-04-01,Bangladesh,0.0,160.0
2000-05-01,Bangladesh,0.0,220.0
2000-06-01,Bangladesh,0.0,170.0
2000-07-01,Bangladesh,0.0,380.0
2000-08-01,Bangladesh,0.0,190.0
2000-09-01,Bangladesh,0.0,300.0
2000-10-01,Bangladesh,0.0,250.0
2000-11-01,Bangladesh,0.0,270.0
2000-12-01,Bangladesh,0.0,440.0
2001-01-01,Bangladesh,0.0,260.0
2001-02-01,Bangladesh,0.0,350.0
2001-03-01,Bangladesh,0.0,450.0
2001-04-01,Bangladesh,0.0,170.0
2001-05-01,Bangladesh,0.0,200.0
2001-06-01,Bangladesh,0.0,270.0
2001-07-01,Bangladesh,0.0,370.0
2001-08-01,Bangladesh,0.0,310.0
2001-09-01,Bangladesh,0.0,210.0
2001-10-01,Bangladesh,0.0,310.0
2001-11-01,Bangladesh,0.0,110.0
2001-12-01,Bangladesh,0.0,240.0
2002-01-01,Bangladesh,0.0,210.0
2002-02-01,Bangladesh,0.0,420.0
2002-03-01,Bangladesh,0.0,380.0
2002-04-01,Bangladesh,0.0,240.0
2002-05-01,Bangladesh,0.0,210.0
2002-06-01,Bangladesh,0.0,190.0
2002-07-01,Bangladesh,0.0,330.0
2002-08-01,Bangladesh,0.0,210.0
2002-09-01,Bangladesh,0.0,180.0
2002-10-01,Bangladesh,0.0,230.0
2002-11-01,Bangladesh,0.0,140.0
2002-12-01,Bangladesh,0.0,400.0
2003-01-01,Bangladesh,0.0,200.0
2003-02-01,Bangladesh,0.0,320.0
2003-03-01,Bangladesh,0.0,260.0
2003-04-01,Bangladesh,0.0,160.0
2003-05-01,Bangladesh,0.0,250.0
2003-06-01,Bangladesh,0.0,270.0
2003-07-01,Bangladesh,0.0,410.0
2003-08-01,Bangladesh,0.0,290.0
2003-09-01,Bangladesh,0.0,240.0
2003-10-01,Bangladesh,0.0,260.0
2003-11-01,Bangladesh,0.0,260.0
2003-12-01,Bangladesh,0.0,480.0
2004-01-01,Bangladesh,0.0,260.0
2004-02-01,Bangladesh,0.0,380.0
2004-03-01,Bangladesh,0.0,270.0
2004-04-01,Bangladesh,0.0,470.0
2004-05-01,Bangladesh,0.0,180.0
2004-06-01,Bangladesh,0.0,270.0
2004-07-01,Bangladesh,0.0,340.0
2004-08-01,Bangladesh,0.0,350.0
2004-09-01,Bangladesh,0.0,240.0
2004-10-01,Bangladesh,0.0,200.0
2004-11-01,Bangladesh,0.0,220.0
2004-12-01,Bangladesh,0.0,330.0
2005-01-01,Bangladesh,0.0,230.0
2005-02-01,Bangladesh,0.0,300.0
2005-03-01,Bangladesh,0.0,280.0
2005-04-01,Bangladesh,0.0,190.0
2005-05-01,Bangladesh,0.0,160.0
2005-06-01,Bangladesh,0.0,190.0
2005-07-01,Bangladesh,0.0,320.0
2005-08-01,Bangladesh,0.0,210.0
2005-09-01,Bangladesh,0.0,200.0
2005-10-01,Bangladesh,0.0,230.0
2005-11-01,Bangladesh,0.0,180.0
2005-12-01,Bangladesh,0.0,260.0
2006-01-01,Bangladesh,0.0,220.0
2006-02-01,Bangladesh,0.0,310.0
2006-03-01,Bangladesh,0.0,280.0
2006-04-01,Bangladesh,0.0,170.0
2006-05-01,Bangladesh,0.0,190.0
2006-06-01,Bangladesh,0.0,230.0
2006-07-01,Bangladesh,0.0,320.0
2006-08-01,Bangladesh,0.0,290.0
2006-09-01,Bangladesh,0.0,200.0
2006-10-01,Bangladesh,0.0,160.0
2006-11-01,Bangladesh,0.0,250.0
2006-12-01,Bangladesh,0.0,360.0
2007-01-01,Bangladesh,0.0,250.0
2007-02-01,Bangladesh,0.0,350.0
2007-03-01,Bangladesh,0.0,280.0
2007-04-01,Bangladesh,0.0,210.0
2007-05-01,Bangladesh,0.0,310.0
2007-06-01,Bangladesh,0.0,210.0
2007-07-01,Bangladesh,570.0,400.0
2007-08-01,Bangladesh,420.0,340.0
2007-09-01,Bangladesh,230.0,230.0
2007-10-01,Bangladesh,270.0,240.0
2007-11-01,Bangladesh,420.0,360.0
2007-12-01,Bangladesh,730.0,360.0
2008-01-01,Bangladesh,1510.0,250.0
2008-02-01,Bangladesh,910.0,340.0
2008-03-01,Bangladesh,970.0,360.0
2008-04-01,Bangladesh,600.0,190.0
2008-05-01,Bangladesh,460.0,240.0
2008-06-01,Bangladesh,490.0,280.0
2008-07-01,Bangladesh,520.0,490.0
2008-08-01,Bangladesh,800.0,410.0
2008-09-01,Bangladesh,300.0,270.0
2008-10-01,Bangladesh,280.0,340.0
2008-11-01,Bangladesh,420.0,310.0
2008-12-01,Bangladesh,640.0,300.0
2009-01-01,Bangladesh,2450.0,310.0
2009-02-01,Bangladesh,1120.0,370.0
2009-03-01,Bangladesh,800.0,430.0
2009-04-01,Bangladesh,920.0,310.0
2009-05-01,Bangladesh,390.0,380.0
2009-06-01,Bangladesh,490.0,340.0
2009-07-01,Bangladesh,760.0,540.0
2009-08-01,Bangladesh,660.0,380.0
2009-09-01,Bangladesh,250.0,500.0
2009-10-01,Bangladesh,810.0,550.0
2009-11-01,Bangladesh,560.0,380.0
2009-12-01,Bangladesh,1550.0,630.0
2010-01-01,Bangladesh,2970.0,410.0
2010-02-01,Bangladesh,1560.0,560.0
2010-03-01,Bangladesh,1090.0,520.0
2010-04-01,Bangladesh,870.0,420.0
2010-05-01,Bangladesh,550.0,370.0
2010-06-01,Bangladesh,270.0,700.0
2010-07-01,Bangladesh,720.0,720.0
2010-08-01,Bangladesh,510.0,510.0
2010-09-01,Bangladesh,390.0,380.0
2010-10-01,Bangladesh,600.0,540.0
2010-11-01,Bangladesh,1010.0,530.0
2010-12-01,Bangladesh,930.0,610.0
2011-01-01,Bangladesh,2610.0,470.0
2011-02-01,Bangladesh,1520.0,630.0
2011-03-01,Bangladesh,1040.0,650.0
2011-04-01,Bangladesh,890.0,550.0
2011-05-01,Bangladesh,780.0,530.0
2011-06-01,Bangladesh,560.0,530.0
2011-07-01,Bangladesh,800.0,540.0
2011-08-01,Bangladesh,830.0,610.0
2011-09-01,Bangladesh,660.0,510.0
2011-10-01,Bangladesh,710.0,540.0
2011-11-01,Bangladesh,1350.0,750.0
2011-12-01,Bangladesh,1150.0,860.0
2012-01-01,Bangladesh,2870.0,600.0
2012-02-01,Bangladesh,1870.0,530.0
2012-03-01,Bangladesh,1490.0,610.0
2012-04-01,Bangladesh,1040.0,490.0
2012-05-01,Bangladesh,780.0,560.0
2012-06-01,Bangladesh,480.0,500.0
2012-07-01,Bangladesh,960.0,630.0
2012-08-01,Bangladesh,700.0,700.0
2012-09-01,Bangladesh,1030.0,880.0
2012-10-01,Bangladesh,760.0,540.0
2012-11-01,Bangladesh,1850.0,650.0
2012-12-01,Bangladesh,1570.0,1040.0
2013-01-01,Bangladesh,3050.0,350.0
2013-02-01,Bangladesh,2350.0,560.0
2013-03-01,Bangladesh,1300.0,600.0
2013-04-01,Bangladesh,810.0,570.0
2013-05-01,Bangladesh,750.0,460.0
2013-06-01,Bangladesh,690.0,560.0
2013-07-01,Bangladesh,710.0,640.0
2013-08-01,Bangladesh,970.0,800.0
2013-09-01,Bangladesh,820.0,600.0
2013-10-01,Bangladesh,1070.0,760.0
2013-11-01,Bangladesh,1600.0,950.0
2013-12-01,Bangladesh,920.0,1260.0
2014-01-01,Bangladesh,2460.0,530.0
2014-02-01,Bangladesh,2550.0,830.0
2014-03-01,Bangladesh,1400.0,760.0
2014-04-01,Bangladesh,1320.0,670.0
2014-05-01,Bangladesh,1070.0,1080.0
2014-06-01,Bangladesh,710.0,830.0
2014-07-01,Bangladesh,730.0,740.0
2014-08-01,Bangladesh,1310.0,1040.0
2014-09-01,Bangladesh,490.0,670.0
2014-10-01,Bangladesh,1590.0,850.0
2014-11-01,Bangladesh,1500.0,980.0
2014-12-01,Bangladesh,1230.0,1270.0
2015-01-01,Bangladesh,4350.0,660.0
2015-02-01,Bangladesh,2250.0,1440.0
2015-03-01,Bangladesh,1260.0,1610.0
2015-04-01,Bangladesh,730.0,790.0
2015-05-01,Bangladesh,1060.0,650.0
2015-06-01,Bangladesh,460.0,550.0
2015-07-01,Bangladesh,740.0,860.0
2015-08-01,Bangladesh,1260.0,920.0
2015-09-01,Bangladesh,680.0,880.0
2015-10-01,Bangladesh,1870.0,820.0
2015-11-01,Bangladesh,1050.0,900.0
2015-12-01,Bangladesh,1180.0,1460.0
2016-01-01,Bangladesh,5120.0,660.0
2016-02-01,Bangladesh,3880.0,1130.0
2016-03-01,Bangladesh,1810.0,1080.0
2016-04-01,Bangladesh,1270.0,960.0
2016-05-01,Bangladesh,1230.0,740.0
2016-06-01,Bangladesh,550.0,780.0
2016-07-01,Bangladesh,1820.0,1300.0
2016-08-01,Bangladesh,1210.0,850.0
2016-09-01,Bangladesh,910.0,1190.0
2016-10-01,Bangladesh,1640.0,910.0
2016-11-01,Bangladesh,1010.0,780.0
2016-12-01,Bangladesh,1430.0,1750.0
2017-01-01,Bangladesh,4390.0,820.0
2017-02-01,Bangladesh,4230.0,1500.0
2017-03-01,Bangladesh,2320.0,1320.0
2017-04-01,Bangladesh,1760.0,1320.0
2017-05-01,Bangladesh,910.0,1120.0
2017-06-01,Bangladesh,740.0,1190.0
2017-07-01,Bangladesh,1810.0,1430.0
2017-08-01,Bangladesh,1090.0,1230.0
2017-09-01,Bangladesh,1640.0,1410.0
2017-10-01,Bangladesh,1680.0,1020.0
2017-11-01,Bangladesh,930.0,1700.0
2017-12-01,Bangladesh,1920.0,2620.0
2018-01-01,Bangladesh,4990.0,1330.0
2018-02-01,Bangladesh,3780.0,2130.0
2018-03-01,Bangladesh,2050.0,2110.0
2018-04-01,Bangladesh,1390.0,1460.0
2018-05-01,Bangladesh,1030.0,1280.0
2018-06-01,Bangladesh,1190.0,1700.0
2018-07-01,Bangladesh,1440.0,1510.0
2018-08-01,Bangladesh,1260.0,1540.0
2018-09-01,Bangladesh,1730.0,1210.0
2018-10-01,Bangladesh,1450.0,1190.0
2018-11-01,Bangladesh,1200.0,1250.0
2018-12-01,Bangladesh,1690.0,2120.0
2019-01-01,Bangladesh,3940.0,1300.0
2019-02-01,Bangladesh,3230.0,1900.0
2019-03-01,Bangladesh,2100.0,1880.0
2019-04-01,Bangladesh,1990.0,1410.0
2019-05-01,Bangladesh,1170.0,1640.0
2019-06-01,Bangladesh,1700.0,1380.0
2019-07-01,Bangladesh,1580.0,1570.0
2019-08-01,Bangladesh,1570.0,1880.0
2019-09-01,Bangladesh,1480.0,1570.0
2019-10-01,Bangladesh,910.0,1550.0
2019-11-01,Bangladesh,900.0,1680.0
2019-12-01,Bangladesh,1960.0,2490.0
2020-01-01,Bangladesh,6540.0,1130.0
2020-02-01,Bangladesh,4480.0,2170.0
2020-03-01,Bangladesh,1820.0,1110.0
2020-04-01,Bangladesh,230.0,10.0
2020-05-01,Bangladesh,180.0,10.0
2020-06-01,Bangladesh,140.0,10.0
2020-07-01,Bangladesh,30.0,0.0
2020-08-01,Bangladesh,50.0,10.0
2020-09-01,Bangladesh,40.0,10.0
2020-10-01,Bangladesh,50.0,20.0
2020-11-01,Bangladesh,50.0,30.0
2020-12-01,Bangladesh,60.0,20.0
2021-01-01,Bangladesh,40.0,10.0
2021-02-01,Bangladesh,60.0,20.0
2021-03-01,Bangladesh,50.0,20.0
2021-04-01,Bangladesh,50.0,10.0
2021-05-01,Bangladesh,40.0,30.0
2021-06-01,Bangladesh,20.0,10.0
2021-07-01,Bangladesh,30.0,10.0
2021-08-01,Bangladesh,40.0,0.0
2021-09-01,Bangladesh,10.0,10.0
2021-10-01,Bangladesh,10.0,0.0
2021-11-01,Bangladesh,160.0,90.0
2021-12-01,Bangladesh,510.0,420.0
2022-01-01,Bangladesh,2630.0,520.0
2022-02-01,Bangladesh,3090.0,660.0
2022-03-01,Bangladesh,2190.0,1020.0
2022-04-01,Bangladesh,1480.0,950.0
2022-05-01,Bangladesh,2110.0,1030.0
2022-06-01,Bangladesh,1240.0,1000.0
2022-07-01,Bangladesh,2190.0,1170.0
2022-08-01,Bangladesh,2010.0,1520.0
2022-09-01,Bangladesh,1030.0,1450.0
2022-10-01,Bangladesh,1600.0,1610.0
2022-11-01,Bangladesh,1580.0,1430.0
2022-12-01,Bangladesh,2260.0,1810.0
2023-01-01,Bangladesh,7700.0,900.0
2023-02-01,Bangladesh,5790.0,1930.0
2023-03-01,Bangladesh,3300.0,1960.0
2023-04-01,Bangladesh,1250.0,1510.0
2023-05-01,Bangladesh,2260.0,1970.0
2023-06-01,Bangladesh,1090.0,1420.0
2023-07-01,Bangladesh,2680.0,1680.0
2023-08-01,Bangladesh,1530.0,1500.0
2023-09-01,Bangladesh,1310.0,1670.0
2023-10-01,Bangladesh,1220.0,1520.0
2023-11-01,Bangladesh,1230.0,1720.0
2023-12-01,Bangladesh,1690.0,2850.0
2024-01-01,Bangladesh,5860.0,1410.0
2024-02-01,Bangladesh,4320.0,2230.0
2024-03-01,Bangladesh,2390.0,1740.0
2024-04-01,Bangladesh,1920.0,1870.0
2024-05-01,Bangladesh,1460.0,1690.0
2024-06-01,Bangladesh,1780.0,2230.0
2024-07-01,Bangladesh,2280.0,1970.0
2024-08-01,Bangladesh,780.0,1560.0
2024-09-01,Bangladesh,550.0,1390.0
2024-10-01,Bangladesh,1160.0,1580.0
2024-11-01,Bangladesh,1840.0,1660.0
2024-12-01,Bangladesh,2290.0,2440.0
2025-01-01,Bangladesh,8090.0,1340.0
2025-02-01,Bangladesh,5540.0,2610.0
2025-03-01,Bangladesh,1830.0,2240.0
2025-04-01,Bangladesh,2220.0,1800.0
2025-05-01,Bangladesh,1620.0,1570.0
2025-06-01,Bangladesh,1710.0,2150.0
2025-07-01,Bangladesh,1760.0,1930.0
2025-08-01,Bangladesh,1240.0,2130.0
1991-01-01,Belgium,0.0,340.0
1991-02-01,Belgium,0.0,240.0
1991-03-01,Belgium,0.0,340.0
1991-04-01,Belgium,0.0,210.0
1991-05-01,Belgium,0.0,130.0
1991-06-01,Belgium,0.0,190.0
1991-07-01,Belgium,0.0,490.0
1991-08-01,Belgium,0.0,200.0
1991-09-01,Belgium,0.0,300.0
1991-10-01,Belgium,0.0,550.0
1991-11-01,Belgium,0.0,460.0
1991-12-01,Belgium,0.0,640.0
1992-01-01,Belgium,0.0,330.0
1992-02-01,Belgium,0.0,280.0
1992-03-01,Belgium,0.0,250.0
1992-04-01,Belgium,0.0,260.0
1992-05-01,Belgium,0.0,240.0
1992-06-01,Belgium,0.0,210.0
1992-07-01,Belgium,0.0,560.0
1992-08-01,Belgium,0.0,250.0
1992-09-01,Belgium,0.0,440.0
1992-10-01,Belgium,0.0,480.0
1992-11-01,Belgium,0.0,470.0
1992-12-01,Belgium,0.0,470.0
1993-01-01,Belgium,0.0,320.0
1993-02-01,Belgium,0.0,360.0
1993-03-01,Belgium,0.0,310.0
1993-04-01,Belgium,0.0,310.0
1993-05-01,Belgium,0.0,320.0
1993-06-01,Belgium,0.0,260.0
1993-07-01,Belgium,0.0,720.0
1993-08-01,Belgium,0.0,280.0
1993-09-01,Belgium,0.0,640.0
1993-10-01,Belgium,0.0,420.0
1993-11-01,Belgium,0.0,670.0
1993-12-01,Belgium,0.0,710.0
1994-01-01,Belgium,0.0,530.0
1994-02-01,Belgium,0.0,500.0
1994-03-01,Belgium,0.0,480.0
1994-04-01,Belgium,0.0,420.0
1994-05-01,Belgium,0.0,360.0
1994-06-01,Belgium,0.0,260.0
1994-07-01,Belgium,0.0,770.0
1994-08-01,Belgium,0.0,550.0
1994-09-01,Belgium,0.0,650.0
1994-10-01,Belgium,0.0,950.0
1994-11-01,Belgium,0.0,700.0
1994-12-01,Belgium,0.0,830.0
1995-01-01,Belgium,0.0,520.0
1995-02-01,Belgium,0.0,770.0
1995-03-01,Belgium,0.0,670.0
1995-04-01,Belgium,0.0,510.0
1995-05-01,Belgium,0.0,340.0
1995-06-01,Belgium,0.0,320.0
1995-07-01,Belgium,0.0,1010.0
1995-08-01,Belgium,0.0,450.0
1995-09-01,Belgium,0.0,720.0
1995-10-01,Belgium,0.0,860.0
1995-11-01,Belgium,0.0,650.0
1995-12-01,Belgium,0.0,840.0
1996-01-01,Belgium,0.0,610.0
1996-02-01,Belgium,0.0,690.0
1996-03-01,Belgium,0.0,890.0
1996-04-01,Belgium,0.0,720.0
1996-05-01,Belgium,0.0,330.0
1996-06-01,Belgium,0.0,510.0
1996-07-01,Belgium,0.0,1270.0
1996-08-01,Belgium,0.0,620.0
1996-09-01,Belgium,0.0,600.0
1996-10-01,Belgium,0.0,1210.0
1996-11-01,Belgium,0.0,890.0
1996-12-01,Belgium,0.0,800.0
1997-01-01,Belgium,0.0,750.0
1997-02-01,Belgium,0.0,680.0
1997-03-01,Belgium,0.0,750.0
1997-04-01,Belgium,0.0,580.0
1997-05-01,Belgium,0.0,380.0
1997-06-01,Belgium,0.0,690.0
1997-07-01,Belgium,0.0,1080.0
1997-08-01,Belgium,0.0,610.0
1997-09-01,Belgium,0.0,760.0
1997-10-01,Belgium,0.0,1180.0
1997-11-01,Belgium,0.0,890.0
1997-12-01,Belgium,0.0,890.0
1998-01-01,Belgium,0.0,720.0
1998-02-01,Belgium,0.0,730.0
1998-03-01,Belgium,0.0,680.0
1998-04-01,Belgium,0.0,720.0
1998-05-01,Belgium,0.0,450.0
